Month,usg_apt,fg_apt,carrier,Total
4,IAH,FRA,UA,13603
4,IAH,GCM,UA,6283
4,IAH,GDL,UA,6060
4,IAH,GDL,YV,7817
4,IAH,GDL,VB,3352
4,IAH,GDL,Y4,8544
4,IAH,GEO,UA,1977
4,IAH,GIG,UA,9511
4,IAH,GRU,UA,13576
4,IAH,GUA,UA,24097
4,IAH,HAV,UA,938
4,IAH,HAV,YV,2978
4,IAH,HND,NH,10834
4,IAH,IST,TK,16098
4,IAH,LHR,BA,17173
4,IAH,LHR,UA,21980
4,IAH,LIM,UA,9716
4,IAH,LIR,UA,15115
4,IAH,MAN,SQ,6727
4,IAH,MBJ,UA,809
4,IAH,MEX,AM,15428
4,IAH,MEX,UA,34421
4,IAH,MEX,5D,194
4,IAH,MEX,VB,8263
4,IAH,MEX,Y4,7887
4,IAH,MGA,UA,13045
4,IAH,MID,UA,6597
4,IAH,MLM,C5,2727
4,IAH,MTY,UA,17101
4,IAH,MTY,OO,7123
4,IAH,MTY,VB,13115
4,IAH,MUC,UA,9533
4,IAH,MZT,YV,973
4,IAH,MZT,Y4,272
4,IAH,NAS,UA,5502
4,IAH,NRT,UA,12669
4,IAH,OAX,C5,2761
4,IAH,PBC,C5,1469
4,IAH,PLS,UA,519
4,IAH,POS,UA,6086
4,IAH,PTY,UA,22968
4,IAH,PUJ,UA,8245
4,IAH,PVR,UA,13087
4,IAH,RTB,AA,131
4,IAH,RTB,UA,7677
4,IAH,SAL,TA,9459
4,IAH,SAL,UA,29710
4,IAH,SAL,N3,3230
4,IAH,SAP,UA,15949
4,IAH,SAP,NK,5867
4,IAH,SIN,SQ,2078
4,IAH,SJD,UA,13943
4,IAH,SJO,UA,25796
4,IAH,SJO,NK,6178
4,IAH,SLP,UA,7496
4,IAH,TAM,C5,2765
4,IAH,TPE,BR,18759
4,IAH,UIO,UA,7807
4,IAH,VER,UA,5801
4,IAH,XPL,UA,5949
4,IAH,YUL,AC,5727
4,IAH,YVR,AC,7321
4,IAH,YVR,UA,7990
4,IAH,YYC,UA,7177
4,IAH,YYC,WS,12055
4,IAH,YYZ,AC,13115
4,IAH,YYZ,AA,107
4,IAH,YYZ,UA,8094
4,IAH,YYZ,OO,4203
4,IAH,YYZ,27Q,3
4,IAH,ZIH,OO,936
4,IAH,ZLO,OO,493
4,IAH,QRO,UA,17374
4,IAH,QRO,VB,3024
4,IAH,NLU,5D,4992
4,IAH,TQO,UA,9833
4,IND,CUN,WN,2002
4,IND,SJD,VJT,1
4,IND,YYZ,DL,130
4,IND,YYZ,QK,2941
4,INL,ATH,VJT,1
4,INT,YYZ,13Q,6
4,JAC,BZE,VJT,3
4,JAX,YOW,07Q,136
4,JFK,ACC,DL,9961
4,JFK,ADD,ET,3469
4,JFK,AKL,QF,5917
4,JFK,AKL,NZ,4139
4,JFK,AMM,RJ,7523
4,JFK,AMS,KL,44083
4,JFK,AMS,DL,30076
4,JFK,AMS,B6,6290
4,JFK,ANU,AA,8843
4,JFK,ANU,B6,4284
4,JFK,ARN,DL,3076
4,JFK,ATH,DL,13096
4,JFK,ATH,AA,10346
4,JFK,AUA,DL,10702
4,JFK,AUA,AA,153
4,JFK,AUA,B6,27536
4,JFK,AUH,EY,32451
4,JFK,BCN,IB,14172
4,JFK,BCN,DL,11863
4,JFK,BCN,AA,13661
4,JFK,BDA,DL,3069
4,JFK,BDA,AA,6113
4,JFK,BDA,B6,3737
4,JFK,BEG,JU,4496
4,JFK,BGI,B6,15295
4,JFK,BOG,AV,27662
4,JFK,BOG,DL,10458
4,JFK,BOG,VJT,11
4,JFK,BOM,AI,13278
4,JFK,BRU,DL,11483
4,JFK,BRU,SN,13895
4,JFK,BZE,B6,3033
4,JFK,CAI,MS,12390
4,JFK,CAN,CZ,2793
4,JFK,CDG,AF,79936
4,JFK,CDG,DL,41123
4,JFK,CDG,AA,14350
4,JFK,CDG,B6,6259
4,JFK,CDG,N0,14448
4,JFK,CUN,DL,20155
4,JFK,CUN,AA,9978
4,JFK,CUN,B6,36405
4,JFK,CMN,AT,13539
4,JFK,CPH,SK,14502
4,JFK,CPH,DL,3947
4,JFK,CTG,B6,8325
4,JFK,CUR,B6,7537
4,JFK,CUR,07Q,370
4,JFK,DEL,AI,16802
4,JFK,DEL,AA,11961
4,JFK,DOH,QR,48257
4,JFK,DUB,EI,29757
4,JFK,DUB,DL,10508
4,JFK,DUB,AA,429
4,JFK,DUB,DE,279
4,JFK,DUB,B6,6045
4,JFK,DXB,EK,44279
4,JFK,EDI,DL,11499
4,JFK,EZE,AR,4850
4,JFK,EZE,DL,12522
4,JFK,EZE,AA,13651
4,JFK,FCO,AZ,40417
4,JFK,FCO,DL,28283
4,JFK,FCO,AA,14500
4,JFK,FCO,N0,13811
4,JFK,FNC,S4,1072
4,JFK,FRA,LH,32011
4,JFK,FRA,SQ,10628
4,JFK,FRA,DL,11064
4,JFK,FRA,DE,15367
4,JFK,GCM,KX,2409
4,JFK,GCM,B6,8252
4,JFK,GDL,Y4,6677
4,JFK,GEO,BW,7646
4,JFK,GEO,AA,9122
4,JFK,GEO,B6,10310
4,JFK,GND,B6,12459
4,JFK,GOT,15Q,1
4,JFK,GRU,DL,11209
4,JFK,GRU,AA,14160
4,JFK,GRU,JJ,15659
4,JFK,GUA,LR,3347
4,JFK,GUA,TA,300
4,JFK,GUA,B6,6887
4,JFK,GVA,DL,8227
4,JFK,GVA,LX,10424
4,JFK,GYE,B6,9493
4,JFK,GYE,2K,8221
4,JFK,HEL,AY,12908
4,JFK,HKG,CX,46325
4,JFK,HND,JL,23881
4,JFK,HND,NH,20261
4,JFK,ICN,KE,38509
4,JFK,ICN,OZ,16144
4,JFK,IST,TK,46173
4,JFK,JED,SV,7919
4,JFK,KEF,FI,11586
4,JFK,KEF,DL,9423
4,JFK,KEF,TK,294
4,JFK,KIN,BW,3819
4,JFK,KIN,DL,287
4,JFK,KIN,B6,21557
4,JFK,KWI,KU,12002
4,JFK,LGW,BA,13602
4,JFK,LGW,DL,7016
4,JFK,LGW,B6,6093
4,JFK,LGW,Z0,15385
4,JFK,LHR,BA,105229
4,JFK,LHR,VS,70718
4,JFK,LHR,DL,22277
4,JFK,LHR,AA,49300
4,JFK,LHR,B6,11688
4,JFK,LIM,LA,4874
4,JFK,LIM,LP,14227
4,JFK,LIR,B6,9445
4,JFK,LIS,TP,14742
4,JFK,LIS,DL,11836
4,JFK,LOS,DL,304
4,JFK,LTN,15Q,1
4,JFK,LTN,VJT,2
4,JFK,MAD,IB,33445
4,JFK,MAD,DL,13074
4,JFK,MAD,AA,13441
4,JFK,MAD,UX,9914
4,JFK,MAN,EI,10935
4,JFK,MAN,VS,13075
4,JFK,MBJ,DL,11039
4,JFK,MBJ,AA,9714
4,JFK,MBJ,B6,24240
4,JFK,MDE,AV,8695
4,JFK,MEX,AM,33114
4,JFK,MEX,DL,9954
4,JFK,MEX,AA,9710
4,JFK,MEX,VB,9454
4,JFK,MNL,PR,6037
4,JFK,MUC,LH,22880
4,JFK,MUC,DL,2884
4,JFK,MXP,DL,25479
4,JFK,MXP,AA,14676
4,JFK,MXP,EK,22095
4,JFK,MXP,NOS,6734
4,JFK,NAS,DL,11002
4,JFK,NAS,B6,21388
4,JFK,NAS,GCA,351
4,JFK,NBO,KQ,10888
4,JFK,NCE,DL,10557
4,JFK,NCE,27Q,17
4,JFK,NCE,IFQ,7
4,JFK,NHT,VJT,5
4,JFK,PDL,S4,5844
4,JFK,PEK,CA,10784
4,JFK,PLS,DL,8188
4,JFK,PLS,B6,13297
4,JFK,POP,B6,13809
4,JFK,POS,BW,10259
4,JFK,POS,B6,10149
4,JFK,PTP,B6,3463
4,JFK,PTY,CM,26152
4,JFK,PUJ,DL,11908
4,JFK,PUJ,AA,10808
4,JFK,PUJ,B6,37414
4,JFK,PVG,MU,5282
4,JFK,PVR,B6,8897
4,JFK,PXO,S4,180
4,JFK,RMS,X9,779
4,JFK,RUH,SV,4559
4,JFK,RZE,Z0,258
4,JFK,SAL,AV,334
4,JFK,SAL,LR,9798
4,JFK,SAL,TA,14095
4,JFK,SAL,Q6,78
4,JFK,SAL,N3,4896
4,JFK,SCL,LA,12264
4,JFK,SDQ,DL,30065
4,JFK,SDQ,B6,50438
4,JFK,SHJ,VJT,4
4,JFK,SIN,SQ,16223
4,JFK,SJD,DL,1341
4,JFK,SJD,B6,9933
4,JFK,SJO,B6,7823
4,JFK,SKB,AA,1106
4,JFK,SKB,B6,3178
4,JFK,SNN,EI,8164
4,JFK,STI,DL,30203
4,JFK,STI,B6,49695
4,JFK,SVD,BW,1907
4,JFK,SXM,DL,10492
4,JFK,SXM,B6,10959
4,JFK,TAB,BW,625
4,JFK,TAS,HY,6017
4,JFK,TLV,LY,37330
4,JFK,TPE,CI,10925
4,JFK,TPE,BR,19113
4,JFK,UIO,2K,7143
4,JFK,UVF,B6,10664
4,JFK,VCE,DL,11106
4,JFK,VIE,OS,14305
4,JFK,WAW,LO,16858
4,JFK,YHZ,AA,271
4,JFK,YUL,QK,2424
4,JFK,YUL,9E,7234
4,JFK,YVR,B6,7506
4,JFK,YYC,WS,7825
4,JFK,YYZ,QK,6617
4,JFK,YYZ,9E,12632
4,JFK,YYZ,YX,7553
4,JFK,YYZ,13Q,44
4,JFK,ZRH,DL,12087
4,JFK,ZRH,LX,23497
4,JFK,DSS,DL,4000
4,JFK,DSS,HC,2543
4,USA,CSL,GCA,30
4,TN8,YWG,LF,12
4,KEH,YWH,KAH,73
4,KOA,HND,HA,114
4,KOA,KIX,27Q,3
4,KOA,NAN,27Q,3
4,KOA,YVR,AC,4620
4,KOA,YVR,WS,1786
4,KOA,YVR,13Q,1
4,KOA,YYC,WS,766
4,LAN,CUN,XP,826
4,LAN,MBJ,XP,153
4,LAN,PUJ,XP,355
4,LAS,AMS,KL,12352
4,LAS,BZE,AS,156
4,LAS,DUB,VJT,8
4,LAS,EIN,VJT,2
4,LAS,FRA,DE,1804
4,LAS,FRA,4Y,6213
4,LAS,GDL,Y4,17138
4,LAS,GLA,4Y,273
4,LAS,ICN,KE,10202
4,LAS,KEF,BA,270
4,LAS,KLU,GCQ,5
4,LAS,LGW,BA,9828
4,LAS,LHR,BA,18167
4,LAS,LHR,VS,13010
4,LAS,LTN,CRV,13
4,LAS,LTN,TEQ,2
4,LAS,MEX,AM,8838
4,LAS,MEX,VB,8737
4,LAS,MEX,Y4,11497
4,LAS,MTY,VB,9952
4,LAS,MUC,VJT,8
4,LAS,NCE,IFQ,2
4,LAS,PRG,QFX,5
4,LAS,PTY,CM,5802
4,LAS,PVR,OO,1057
4,LAS,SJD,OO,1248
4,LAS,SJO,VJT,7
4,LAS,YEG,DL,51
4,LAS,YEG,WS,12341
4,LAS,YEG,07Q,3744
4,LAS,YHM,HAQ,10
4,LAS,YLW,WS,2664
4,LAS,YOW,07Q,2477
4,LAS,YQR,WS,2025
4,LAS,YUL,AC,7247
4,LAS,YUL,RV,9418
4,LAS,YVR,AC,15976
4,LAS,YVR,DL,53
4,LAS,YVR,WS,15114
4,LAS,YVR,07Q,8277
4,LAS,YWG,WS,4102
4,LAS,YWG,07Q,1860
4,LAS,YXE,WS,2148
4,LAS,YYC,WS,27911
4,LAS,YYC,07Q,8012
4,LAS,YYJ,WS,2148
4,LAS,YYJ,07Q,1874
4,LAS,YYZ,AC,15674
4,LAS,YYZ,WS,9320
4,LAS,YYZ,07Q,7802
4,LAS,YYZ,PD,7550
4,LAS,YYZ,RV,8959
4,LAS,ZRH,8R,7865
4,LAS,CSL,VJT,2
4,LAX,AGU,Y4,5271
4,LAX,AKL,DL,4590
4,LAX,AKL,NZ,20561
4,LAX,AMS,KL,34042
4,LAX,AMS,GCQ,3
4,LAX,ANU,VJT,6
4,LAX,ANU,3EQ,8
4,LAX,BCN,IB,8392
4,LAX,BJX,Y4,3991
4,LAX,BNE,QF,10950
4,LAX,BZE,AS,6292
4,LAX,CAN,CZ,14241
4,LAX,CDG,AF,47036
4,LAX,CDG,DL,15453
4,LAX,CDG,TN,10666
4,LAX,CEG,VJT,7
4,LAX,CIA,VJT,7
4,LAX,CUN,DL,10700
4,LAX,CUN,AA,1319
4,LAX,CUN,AS,13725
4,LAX,CUN,UA,20091
4,LAX,CUN,VJT,9
4,LAX,CPH,SK,12567
4,LAX,DOH,QR,24775
4,LAX,DUB,EI,11716
4,LAX,DUB,36Q,6
4,LAX,DXB,EK,20611
4,LAX,FCO,AZ,11999
4,LAX,FRA,LH,19871
4,LAX,FRA,DE,9283
4,LAX,GCM,KX,1213
4,LAX,GDL,AM,3778
4,LAX,GDL,AS,9841
4,LAX,GDL,VB,19591
4,LAX,GDL,Y4,48116
4,LAX,GGT,36Q,6
4,LAX,GMP,VJT,11
4,LAX,GRU,JJ,6899
4,LAX,GUA,LR,2599
4,LAX,GUA,DL,5588
4,LAX,GUA,AS,7854
4,LAX,GUA,UA,7526
4,LAX,GUA,Q6,6267
4,LAX,GUA,GU,8414
4,LAX,GVA,LX,312
4,LAX,HEL,AY,5204
4,LAX,HKG,CX,31704
4,LAX,HKG,UA,9622
4,LAX,HKG,VJT,1
4,LAX,HND,JL,11567
4,LAX,HND,DL,14503
4,LAX,HND,NH,20501
4,LAX,HND,AA,23467
4,LAX,HND,UA,16257
4,LAX,HND,VJT,6
4,LAX,ICN,KE,40180
4,LAX,ICN,OZ,48429
4,LAX,IST,TK,33146
4,LAX,KEF,DL,117
4,LAX,KEF,DE,269
4,LAX,KIX,JL,7136
4,LAX,KIX,VJT,2
4,LAX,LGW,Z0,6343
4,LAX,LHR,BA,45956
4,LAX,LHR,VS,28216
4,LAX,LHR,DL,9507
4,LAX,LHR,AA,34821
4,LAX,LHR,UA,15171
4,LAX,LIM,LA,13378
4,LAX,LIM,LP,11417
4,LAX,LIR,DL,1691
4,LAX,LIR,AS,14510
4,LAX,LIR,UA,1041
4,LAX,LIR,B6,1851
4,LAX,LTO,AS,4811
4,LAX,MAD,IB,12985
4,LAX,MAN,VJT,9
4,LAX,MEL,QF,14959
4,LAX,MEL,UA,4865
4,LAX,MEX,AM,37978
4,LAX,MEX,DL,5176
4,LAX,MEX,AA,6376
4,LAX,MEX,VB,9958
4,LAX,MEX,Y4,12476
4,LAX,MLM,Y4,5810
4,LAX,MNL,PR,35761
4,LAX,MTY,VB,2294
4,LAX,MUC,LH,23809
4,LAX,MZT,AS,11156
4,LAX,NAN,FJ,15691
4,LAX,NAS,AS,2066
4,LAX,NAS,B6,1242
4,LAX,NCE,VJT,5
4,LAX,NRT,JL,8937
4,LAX,NRT,SQ,13608
4,LAX,NRT,NH,10084
4,LAX,NRT,UA,12218
4,LAX,NRT,ZG,14953
4,LAX,OAX,Y4,4579
4,LAX,ORY,BF,9982
4,LAX,PEK,CA,11471
4,LAX,PEK,VJT,2
4,LAX,PLS,VJT,6
4,LAX,PMF,VJT,9
4,LAX,POP,VJT,14
4,LAX,PPT,AF,11276
4,LAX,PPT,TN,18695
4,LAX,PTY,CM,30738
4,LAX,PVG,MU,16963
4,LAX,PVR,WN,127
4,LAX,PVR,DL,8971
4,LAX,PVR,AA,9290
4,LAX,PVR,AS,14341
4,LAX,PVR,UA,1235
4,LAX,PVR,B6,6651
4,LAX,PVR,36Q,9
4,LAX,SAL,AV,306
4,LAX,SAL,LR,3620
4,LAX,SAL,TA,26347
4,LAX,SAL,DL,5447
4,LAX,SAL,UA,9227
4,LAX,SAL,N3,11250
4,LAX,SCL,LA,12870
4,LAX,SIN,SQ,21942
4,LAX,SJD,DL,10069
4,LAX,SJD,AA,9589
4,LAX,SJD,AS,19709
4,LAX,SJD,UA,7209
4,LAX,SJD,B6,8266
4,LAX,SJD,VJT,2
4,LAX,SJO,DL,4360
4,LAX,SJO,AS,9223
4,LAX,SJO,UA,2297
4,LAX,SXM,VJT,5
4,LAX,SYD,QF,21945
4,LAX,SYD,DL,13767
4,LAX,SYD,AA,14215
4,LAX,SYD,UA,11772
4,LAX,SZX,CA,2751
4,LAX,TLV,LY,11625
4,LAX,TPE,CI,25079
4,LAX,TPE,BR,50678
4,LAX,TPE,JX,15147
4,LAX,UPN,Y4,1963
4,LAX,VCE,VJT,2
4,LAX,WAW,LO,1720
4,LAX,XMN,MF,11486
4,LAX,YEG,AC,123
4,LAX,YEG,DL,210
4,LAX,YEG,WS,7826
4,LAX,YFB,IFQ,2
4,LAX,YOW,13Q,22
4,LAX,YUL,AC,13825
4,LAX,YVR,AC,39571
4,LAX,YVR,UA,8290
4,LAX,YVR,WS,14837
4,LAX,YVR,OO,3899
4,LAX,YVR,SY,88
4,LAX,YVR,07Q,9193
4,LAX,YWG,DL,54
4,LAX,YWG,WS,4033
4,LAX,YYC,DL,49
4,LAX,YYC,WS,27060
4,LAX,YYZ,AC,47205
4,LAX,YYZ,WS,702
4,LAX,YYZ,PD,6991
4,LAX,YYZ,13Q,12
4,LAX,ZCL,Y4,3716
4,LAX,ZIH,AS,6982
4,LAX,ZLO,AS,3508
4,LAX,ZRH,LX,14477
4,LAX,ZRH,KFQ,5
4,LAX,CSL,2JQ,855
4,LAX,TFU,3U,7564
4,LEB,AXA,04Q,2
4,LEE,NAS,04Q,8
4,LGA,ARN,15Q,1
4,LGA,AUA,AA,1082
4,LGA,FLR,VJT,2
4,LGA,GIG,15Q,1
4,LGA,NAS,DL,7674
4,LGA,NAS,B6,6309
4,LGA,PSA,VJT,2
4,LGA,SCL,15Q,2
4,LGA,YTZ,04Q,2
4,LGA,YUL,QK,24704
4,LGA,YUL,9E,9118
4,LGA,YUL,YX,7253
4,LGA,YYZ,QK,41868
4,LGA,YYZ,9E,21408
4,LGA,YYZ,YX,17962
4,LGB,GMP,VJT,8
4,LGB,YYC,AC,50
4,LIH,YVR,WS,828
4,LKE,CXH,KAH,8
4,LKE,CXH,YB,275
4,LKE,YVR,YB,1
4,LKE,YWH,KAH,1233
4,LRD,BQH,VJT,3
4,LRD,GUA,GCA,277
4,LRD,MTY,AC,79
4,LRD,MTY,VJT,3
4,LRD,SJD,VJT,2
4,LRD,YYZ,AC,79
4,MCI,CUN,WN,8674
4,MCI,CUN,F9,3655
4,MCI,MBJ,WN,231
4,MCI,MTY,SY,54
4,MCI,PLS,VJT,4
4,MCI,SJD,WN,908
4,MCO,AUA,WN,9112
4,MCO,BGI,UA,147
4,MCO,BHX,36Q,4
4,MCO,BOG,AV,18007
4,MCO,BOG,NK,7552
4,MCO,BOG,4C,8541
4,MCO,BSB,G3,5603
4,MCO,CAP,GCA,25
4,MCO,CAT,IFQ,2
4,MCO,CUN,WN,138
4,MCO,CUN,B6,9382
4,MCO,CUN,NK,10054
4,MCO,CUN,F9,2300
4,MCO,CTG,NK,817
4,MCO,DUB,EI,7288
4,MCO,DXB,EK,10477
4,MCO,EDI,VS,4774
4,MCO,ELH,3M,86
4,MCO,FCO,AZ,264
4,MCO,FRA,4Y,14471
4,MCO,GDL,Y4,5788
4,MCO,GRU,UA,192
4,MCO,GRU,JJ,9054
4,MCO,GUA,AA,172
4,MCO,GUA,NK,3442
4,MCO,HAV,WN,94
4,MCO,KEF,FI,6544
4,MCO,LGW,BA,32426
4,MCO,LGW,Z0,12111
4,MCO,LHR,VS,36169
4,MCO,LHR,AA,241
4,MCO,MAN,EI,6826
4,MCO,MAN,VS,26006
4,MCO,MBJ,WN,10278
4,MCO,MBJ,UA,162
4,MCO,MBJ,B6,6191
4,MCO,MBJ,NK,5100
4,MCO,MDE,NK,8012
4,MCO,MEX,AM,26560
4,MCO,MEX,Y4,4870
4,MCO,MHH,3M,201
4,MCO,MHH,04Q,4
4,MCO,NAS,B6,3796
4,MCO,NAS,04Q,15
4,MCO,NAS,10Q,2
4,MCO,NAS,13Q,10
4,MCO,POS,BW,3483
4,MCO,PTY,CM,38170
4,MCO,PUJ,B6,6822
4,MCO,PUJ,NK,8830
4,MCO,PUJ,F9,1663
4,MCO,SAL,NK,55
4,MCO,SAP,NK,2721
4,MCO,SDQ,B6,7662
4,MCO,SDQ,NK,8398
4,MCO,SJO,B6,6725
4,MCO,SJO,NK,15688
4,MCO,STI,B6,6134
4,MCO,UIO,2K,1821
4,MCO,VCP,AD,13154
4,MCO,YEG,WS,2928
4,MCO,YHM,WS,4083
4,MCO,YHM,HAQ,4
4,MCO,YHU,SY,47
4,MCO,YHZ,TS,4398
4,MCO,YHZ,WS,1314
4,MCO,YHZ,RV,3900
4,MCO,YOW,WS,1137
4,MCO,YOW,PD,7029
4,MCO,YOW,RV,2230
4,MCO,YQB,TS,1366
4,MCO,YQM,TS,2611
4,MCO,YQR,WS,910
4,MCO,YUL,AC,325
4,MCO,YUL,TS,8964
4,MCO,YUL,RV,30427
4,MCO,YVR,WS,1271
4,MCO,YWG,WS,4596
4,MCO,YXE,WS,1158
4,MCO,YYC,WS,11367
4,MCO,YYT,WS,1676
4,MCO,YYT,IFQ,3
4,MCO,YYZ,AC,5577
4,MCO,YYZ,WS,19081
4,MCO,YYZ,SY,111
4,MCO,YYZ,PD,7190
4,MCO,YYZ,13Q,6
4,MCO,YYZ,RV,33064
4,MDW,AGU,Y4,5687
4,MDW,BJX,Y4,4906
4,MDW,CUN,WN,11070
4,MDW,DGO,Y4,3034
4,MDW,GDL,Y4,6424
4,MDW,MBJ,WN,4733
4,MDW,MLM,Y4,10475
4,MDW,PUJ,WN,6445
4,MDW,SJD,WN,455
4,MDW,YUL,0Q,7
4,MDW,ZCL,Y4,4233
4,MEM,BCN,IFQ,2
4,MEM,ZRH,IFQ,1
4,MFE,SAP,GCA,254
4,MFE,NLU,5D,3135
4,MIA,AMS,36Q,2
4,MIA,ANU,AA,16432
4,MIA,ARN,SK,695
4,MIA,AUA,AA,17607
4,MIA,AXA,MQ,6918
4,MIA,BAQ,AV,3288
4,MIA,BAQ,AA,9176
4,MIA,BCN,IB,5432
4,MIA,BCN,AA,12654
4,MIA,BDA,AA,5851
4,MIA,BER,N0,405
4,MIA,BGI,AA,22839
4,MIA,BOG,AV,37759
4,MIA,BOG,AA,20066
4,MIA,BOG,4C,17481
4,MIA,BON,AA,2868
4,MIA,BSB,AA,246
4,MIA,BSB,G3,6752
4,MIA,BZE,AA,15374
4,MIA,CAP,WL,3854
4,MIA,CAP,GCA,7412
4,MIA,CDG,AF,28549
4,MIA,CDG,N0,2431
4,MIA,CUN,AA,44378
4,MIA,CUN,F9,1472
4,MIA,CUN,VJT,6
4,MIA,CUN,36Q,6
4,MIA,CLO,AA,17989
4,MIA,CMN,AT,4807
4,MIA,CMW,AA,6626
4,MIA,CMW,WL,2161
4,MIA,CPH,SK,1100
4,MIA,CPT,UA,312
4,MIA,CTG,AA,18881
4,MIA,CUR,AA,16821
4,MIA,CXY,2LQ,9
4,MIA,CYB,KX,369
4,MIA,CZM,AA,591
4,MIA,CZM,MQ,3138
4,MIA,DOH,QR,25040
4,MIA,DOM,MQ,1747
4,MIA,DXB,EK,14616
4,MIA,EIS,MQ,6735
4,MIA,ELH,MQ,7728
4,MIA,ELH,04Q,2
4,MIA,ELH,2LQ,2
4,MIA,EZE,AR,19250
4,MIA,EZE,AA,21512
4,MIA,FAB,VJT,8
4,MIA,FCO,AZ,14829
4,MIA,FDF,AA,3429
4,MIA,FKB,HUQ,2
4,MIA,FOR,JJ,6277
4,MIA,FOR,G3,1110
4,MIA,FPO,MQ,7244
4,MIA,FRA,LH,18736
4,MIA,FRA,DE,6994
4,MIA,FRA,4Y,219
4,MIA,GCM,AA,15555
4,MIA,GCM,KX,6340
4,MIA,GCM,AOQ,8
4,MIA,GDL,Y4,4950
4,MIA,GEO,AA,12592
4,MIA,GGT,OH,18
4,MIA,GGT,MQ,7283
4,MIA,GHB,MQ,1038
4,MIA,GIG,AA,13236
4,MIA,GND,AA,9165
4,MIA,GRU,AA,31473
4,MIA,GRU,JJ,33864
4,MIA,GUA,AA,28390
4,MIA,GUA,F9,138
4,MIA,GYE,AA,18351
4,MIA,HAV,DL,15468
4,MIA,HAV,AA,44225
4,MIA,HAV,WL,4403
4,MIA,HAV,GCA,1832
4,MIA,HOG,AA,7134
4,MIA,HOG,WL,1699
4,MIA,HOG,GCA,1391
4,MIA,IQT,GEQ,2
4,MIA,IST,TK,26148
4,MIA,KIN,AA,19191
4,MIA,LBG,VJT,14
4,MIA,LGW,Z0,10016
4,MIA,LHR,BA,26277
4,MIA,LHR,VS,23869
4,MIA,LHR,AA,28977
4,MIA,LIM,AA,31936
4,MIA,LIM,LP,28343
4,MIA,LIM,H8,9388
4,MIA,LIR,AA,17797
4,MIA,LIS,TP,21063
4,MIA,LIS,VJT,2
4,MIA,LRM,GCA,109
4,MIA,MAD,IB,31898
4,MIA,MAD,AA,14592
4,MIA,MAD,UX,18571
4,MIA,MAD,36Q,3
4,MIA,MAO,JJ,355
4,MIA,MBJ,AA,20305
4,MIA,MDE,AV,11413
4,MIA,MDE,AA,27679
4,MIA,MDE,4C,8681
4,MIA,MEX,AM,30957
4,MIA,MEX,AA,25368
4,MIA,MEX,Y4,7405
4,MIA,MGA,TA,20794
4,MIA,MGA,AA,18793
4,MIA,MHH,MQ,7795
4,MIA,MHH,04Q,10
4,MIA,MHH,2NQ,12
4,MIA,MID,AA,6432
4,MIA,MTY,MQ,3468
4,MIA,MUC,LH,3338
4,MIA,MUC,36Q,2
4,MIA,NAS,AF,263
4,MIA,NAS,AA,33640
4,MIA,NAS,MQ,825
4,MIA,NAS,04Q,6
4,MIA,NAS,VJT,7
4,MIA,NAS,2LQ,3
4,MIA,NAS,IWQ,2
4,MIA,NCE,AOQ,2
4,MIA,NSB,2LQ,17
4,MIA,OCJ,MQ,1071
4,MIA,ORY,BF,9788
4,MIA,PEI,AA,6811
4,MIA,PLS,AA,19114
4,MIA,PMI,AOQ,2
4,MIA,POP,AA,14182
4,MIA,POS,BW,7136
4,MIA,POS,AA,18916
4,MIA,PTP,AF,2752
4,MIA,PTP,AA,932
4,MIA,PTY,CM,59928
4,MIA,PTY,AA,6672
4,MIA,PUJ,LA,992
4,MIA,PUJ,AA,29332
4,MIA,PUJ,F9,5293
4,MIA,RTB,AA,6867
4,MIA,SAL,TA,3597
4,MIA,SAL,AA,18304
4,MIA,SAP,DL,149
4,MIA,SAP,AA,17619
4,MIA,SAP,N3,1926
4,MIA,SCL,LA,23134
4,MIA,SCL,AA,12739
4,MIA,SCU,AA,3532
4,MIA,SCU,WL,520
4,MIA,SDQ,AA,45799
4,MIA,SDQ,WL,219
4,MIA,SDQ,GCA,150
4,MIA,SJD,VJT,4
4,MIA,SJO,AA,29429
4,MIA,SJO,UA,153
4,MIA,SJO,B6,140
4,MIA,SKB,AA,10532
4,MIA,SKB,GCA,289
4,MIA,SNN,VJT,1
4,MIA,SNU,AA,7114
4,MIA,SNU,WL,4179
4,MIA,SNU,GCA,813
4,MIA,STI,AA,17385
4,MIA,SVD,AA,5374
4,MIA,SXB,VJT,9
4,MIA,SXM,AA,21419
4,MIA,SXM,AOQ,3
4,MIA,TLV,LY,10224
4,MIA,UIO,AA,17093
4,MIA,UIO,XL,8434
4,MIA,UVF,DL,132
4,MIA,UVF,AA,10396
4,MIA,VRA,AA,3928
4,MIA,VRA,WL,324
4,MIA,VRN,AOQ,3
4,MIA,WAW,LO,7817
4,MIA,XPL,AA,16195
4,MIA,YUL,AC,12824
4,MIA,YUL,AA,5414
4,MIA,YUL,TS,3588
4,MIA,YUL,RV,1150
4,MIA,YVR,AC,5989
4,MIA,YYZ,AC,15641
4,MIA,YYZ,DL,69
4,MIA,YYZ,AA,12894
4,MIA,YYZ,PD,3742
4,MIA,YYZ,13Q,34
4,MIA,YYZ,VJT,6
4,MIA,YYZ,RV,7493
4,MIA,ZRH,LX,24643
4,MIA,TQO,AA,5641
4,MKC,YYZ,AC,65
4,MKE,CUN,WN,435
